t_s,hour,pred_next_total_req_kw,capacity_kw,total_req_kw,total_served_kw,total_unmet_kw,total_flex_req_kw,total_flex_served_kw,total_flex_unmet_kw,hospital_req_kw,hospital_served_kw,hospital_unmet_kw,hospital_flex_req_kw,hospital_flex_served_kw,hospital_flex_unmet_kw,residential_req_kw,residential_served_kw,residential_unmet_kw,residential_flex_req_kw,residential_flex_served_kw,residential_flex_unmet_kw,commercial_req_kw,commercial_served_kw,commercial_unmet_kw,commercial_flex_req_kw,commercial_flex_served_kw,commercial_flex_unmet_kw,industrial_req_kw,industrial_served_kw,industrial_unmet_kw,industrial_flex_req_kw,industrial_flex_served_kw,industrial_flex_unmet_kw
69300,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
69360,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
69420,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
69480,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
69540,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
69600,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
69660,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
69720,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
69780,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
69840,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
69900,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
69960,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
70020,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
70080,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
70140,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
70200,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
70260,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
70320,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
70380,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
70440,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
70500,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
70560,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
70620,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
70680,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
70740,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
70800,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
70860,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
70920,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
70980,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
71040,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
71100,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
71160,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
71220,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
71280,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
71340,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
71400,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
71460,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
71520,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
71580,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
71640,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
71700,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
71760,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
71820,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
71880,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
71940,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
72000,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
72060,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
72120,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
72180,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
72240,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
72300,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
72360,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
72420,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
72480,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
72540,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
72600,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
72660,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
72720,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
72780,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
72840,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
72900,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
72960,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
73020,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
73080,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
73140,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
73200,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
73260,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
73320,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
73380,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
73440,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
73500,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
73560,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
73620,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
73680,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
73740,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
73800,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
73860,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
73920,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
73980,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
74040,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
74100,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
74160,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
74220,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
74280,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
74340,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
74400,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
74460,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
74520,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
74580,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
74640,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
74700,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
74760,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
74820,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
74880,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
74940,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
75000,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
75060,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
75120,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
75180,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
75240,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
75300,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
75360,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
75420,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
75480,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
75540,2,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
